PercPrey-Ini,PercPred-Ini,PercPrey-Final,PercPred-Final
0.38,0.22,0.0013500000350177288,0.002850000048056245
0.38,0.23,0.0013500000350177288,0.003000000026077032
0.38,0.24,0.0007249999907799065,0.0021250001154839993
0.38,0.25,0.0019000000320374966,0.0038999998942017555
0.38,0.26,0.0007750000222586095,0.0017000000225380063
0.38,0.27,0.0012750000460073352,0.0028750000055879354
0.38,0.28,0.001550000044517219,0.0032999999821186066
0.38,0.29,0.0013000000035390258,0.0031500000040978193
0.38,0.3,0.0017999999690800905,0.004000000189989805
0.38,0.31,0.0019499999471008778,0.00430000014603138
0.38,0.32,0.0027000000700354576,0.005900000222027302
0.38,0.33,0.004025000147521496,0.008375000208616257
0.38,0.34,0.0030249999836087227,0.006850000005215406
0.38,0.35000000000000003,0.002725000027567148,0.005549999885261059
0.38,0.36,0.006149999797344208,0.010625000111758709
0.38,0.37,0.002950000111013651,0.006500000134110451
0.38,0.38,0.0035250000655651093,0.00774999987334013
0.38,0.39,0.004075000062584877,0.00839999970048666
0.38,0.4,0.0037750001065433025,0.008249999955296516
0.38,0.41000000000000003,0.004650000017136335,0.010125000029802322
0.38,0.42,0.005425000097602606,0.011549999937415123
0.38,0.43,0.004674999974668026,0.0101500004529953
0.38,0.44,0.006399999838322401,0.011049999855458736
0.38,0.45,0.00430000014603138,0.00982499960809946
0.38,0.46,0.006124999839812517,0.013050000183284283
0.38,0.47000000000000003,0.0056500001810491085,0.011175000108778477
0.38,0.48,0.0062500000931322575,0.012900000438094139
0.38,0.49,0.00494999997317791,0.01119999960064888
0.38,0.5,0.005375000182539225,0.011900000274181366
0.38,0.51,0.005975000094622374,0.012849999591708183
0.38,0.52,0.00634999992325902,0.012450000271201134
0.38,0.53,0.007300000172108412,0.015399999916553497
0.38,0.54,0.005274999886751175,0.010900000110268593
0.38,0.55,0.006850000005215406,0.01425000000745058
0.38,0.56,0.006674999836832285,0.01360000018030405
0.38,0.5700000000000001,0.00774999987334013,0.015049999579787254
0.38,0.58,0.007275000214576721,0.015449999831616879
0.38,0.59,0.006025000009685755,0.012450000271201134
0.38,0.6,0.007400000002235174,0.015200000256299973
0.38,0.61,0.005975000094622374,0.0125749995931983
0.38,0.62,0.00787500012665987,0.01642500050365925
0.38,0.63,0.007300000172108412,0.015324999578297138
0.38,0.64,0.006324999965727329,0.013399999588727951
0.38,0.65,0.009999999776482582,0.01860000006854534
0.38,0.66,0.005350000225007534,0.011599999852478504
0.38,0.67,0.007524999789893627,0.015350000001490116
0.38,0.68,0.007224999833852053,0.01497500017285347
0.38,0.6900000000000001,0.006324999965727329,0.014349999837577343
0.38,0.7000000000000001,0.007575000170618296,0.015650000423192978
0.38,0.71,0.00930000003427267,0.017674999311566353
0.38,0.72,0.007025000173598528,0.014600000344216824
0.38,0.73,0.006200000178068876,0.013100000098347664
0.38,0.74,0.005524999927729368,0.012424999848008156
0.38,0.75,0.008124999701976776,0.016174999997019768
0.38,0.76,0.010174999944865704,0.019899999722838402
0.38,0.77,0.007400000002235174,0.01575000025331974
0.38,0.78,0.007925000041723251,0.014650000259280205
0.38,0.79,0.009475000202655792,0.016850000247359276
0.38,0.8,0.006750000175088644,0.014475000090897083
0.38,0.81,0.01132499985396862,0.0217250008136034
0.38,0.8200000000000001,0.00860000029206276,0.01677500084042549
0.38,0.8300000000000001,0.00795000046491623,0.016474999487400055
0.38,0.84,0.009274999611079693,0.018525000661611557
0.38,0.85,0.007000000216066837,0.01432500034570694
0.38,0.86,0.008975000120699406,0.01730000041425228
0.38,0.87,0.010700000450015068,0.01979999989271164
0.38,0.88,0.006275000050663948,0.013299999758601189
0.38,0.89,0.00982499960809946,0.019375000149011612
0.38,0.9,0.009650000371038914,0.01924999989569187
0.38,0.91,0.007300000172108412,0.015350000001490116
0.38,0.92,0.011049999855458736,0.01742500066757202
0.38,0.93,0.01477499958127737,0.025849999859929085
0.38,0.9400000000000001,0.008550000376999378,0.016124999150633812
0.38,0.9500000000000001,0.008825000375509262,0.016225000843405724
0.38,0.96,0.00937500037252903,0.01679999940097332
0.38,0.97,0.0076500000432133675,0.015049999579787254
0.38,0.98,0.026249999180436134,0.027374999597668648
0.38,0.99,0.01510000042617321,0.0217250008136034
0.39,0.0,1.0,0.0
0.39,0.01,0.0,0.0
0.39,0.02,0.0,0.0
0.39,0.03,0.0,0.0
0.39,0.04,0.0,0.0
0.39,0.05,0.0,0.0
0.39,0.06,0.0,0.0
0.39,0.07,0.0,0.0
0.39,0.08,0.0003499999875202775,0.0007999999797903001
0.39,0.09,0.0,0.0
0.39,0.1,0.0,0.0
0.39,0.11,0.0001250000059371814,0.0003000000142492354
0.39,0.12,0.00022499999613501132,0.0006000000284984708
0.39,0.13,0.0002500000118743628,0.0006000000284984708
0.39,0.14,0.0,0.0
0.39,0.15,9.999999747378752e-05,0.00019999999494757503
0.39,0.16,0.00022499999613501132,0.0006500000017695129
0.39,0.17,0.0003000000142492354,0.0006000000284984708
0.39,0.18,0.000699999975040555,0.0015999999595806003
0.39,0.19,0.0009500000160187483,0.002199999988079071
0.39,0.2,0.0009500000160187483,0.002199999988079071
0.39,0.21,0.0005499999970197678,0.0012000000569969416
0.39,0.22,0.0009250000002793968,0.0021250001154839993
0.39,0.23,0.0005000000237487257,0.0012000000569969416
0.39,0.24,0.0008249999955296516,0.0017500000540167093
0.39,0.25,0.0017500000540167093,0.0036750000435858965
0.39,0.26,0.0015249999705702066,0.0035000001080334187
0.39,0.27,0.0013749999925494194,0.003000000026077032
0.39,0.28,0.0017999999690800905,0.003975000232458115
0.39,0.29,0.00139999995008111,0.0031999999191612005
0.39,0.3,0.0020749999675899744,0.004724999889731407
0.39,0.31,0.002675000112503767,0.0062500000931322575
0.39,0.32,0.00279999990016222,0.006099999882280827
0.39,0.33,0.0015750000020489097,0.003700000001117587
0.39,0.34,0.0030499999411404133,0.0066999997943639755
0.39,0.35000000000000003,0.0031250000465661287,0.006974999792873859
0.39,0.36,0.0024500000290572643,0.005249999929219484
0.39,0.37,0.0032250001095235348,0.007474999874830246
0.39,0.38,0.003975000232458115,0.008899999782443047
0.39,0.39,0.0032999999821186066,0.0070500001311302185
0.39,0.4,0.0052999998442828655,0.011175000108778477
0.39,0.41000000000000003,0.0048500001430511475,0.008949999697506428
0.39,0.42,0.004224999807775021,0.008700000122189522
0.39,0.43,0.0037750001065433025,0.008100000210106373
0.39,0.44,0.004399999976158142,0.009800000116229057
0.39,0.45,0.006775000132620335,0.01425000000745058
0.39,0.46,0.005824999883770943,0.01217500027269125
0.39,0.47000000000000003,0.005200000014156103,0.011350000277161598
0.39,0.48,0.0032500000670552254,0.00712500000372529
0.39,0.49,0.006099999882280827,0.013150000013411045
0.39,0.5,0.004550000187009573,0.009525000117719173
0.39,0.51,0.005249999929219484,0.010449999943375587
0.39,0.52,0.005925000179558992,0.012350000441074371
0.39,0.53,0.007524999789893627,0.015975000336766243
0.39,0.54,0.005750000011175871,0.013175000436604023
0.39,0.55,0.006324999965727329,0.01269999984651804
0.39,0.56,0.005249999929219484,0.01140000019222498
0.39,0.5700000000000001,0.0064500002190470695,0.014574999921023846
0.39,0.58,0.00634999992325902,0.014000000432133675
0.39,0.59,0.006099999882280827,0.01334999967366457
0.39,0.6,0.006850000005215406,0.014574999921023846
0.39,0.61,0.005224999971687794,0.011225000023841858
0.39,0.62,0.005450000055134296,0.011800000444054604
0.39,0.63,0.007449999917298555,0.014475000090897083
0.39,0.64,0.00787500012665987,0.016750000417232513
0.39,0.65,0.006500000134110451,0.013500000350177288
0.39,0.66,0.006175000220537186,0.013275000266730785
0.39,0.67,0.00800000037997961,0.01667499914765358
0.39,0.68,0.007199999876320362,0.015525000169873238
0.39,0.6900000000000001,0.009624999947845936,0.01810000091791153
0.39,0.7000000000000001,0.008375000208616257,0.01730000041425228
0.39,0.71,0.007199999876320362,0.01510000042617321
0.39,0.72,0.00930000003427267,0.017750000581145287
0.39,0.73,0.005350000225007534,0.011800000444054604
0.39,0.74,0.009700000286102295,0.01899999938905239
0.39,0.75,0.008700000122189522,0.01677500084042549
0.39,0.76,0.008150000125169754,0.015924999490380287
0.39,0.77,0.011125000193715096,0.020725000649690628
0.39,0.78,0.007325000129640102,0.015850000083446503
0.39,0.79,0.007275000214576721,0.015575000084936619
0.39,0.8,0.007149999961256981,0.014275000430643559
0.39,0.81,0.009949999861419201,0.019075000658631325
0.39,0.8200000000000001,0.009475000202655792,0.01860000006854534
0.39,0.8300000000000001,0.008700000122189522,0.016724999994039536
0.39,0.84,0.010125000029802322,0.018825000151991844
0.39,0.85,0.010250000283122063,0.021025000140070915
0.39,0.86,0.00917499978095293,0.016824999824166298
0.39,0.87,0.006599999964237213,0.013325000181794167
0.39,0.88,0.010499999858438969,0.018650000914931297
0.39,0.89,0.00917499978095293,0.017249999567866325
0.39,0.9,0.009525000117719173,0.01887499913573265
0.39,0.91,0.007275000214576721,0.01484999991953373
0.39,0.92,0.00925000011920929,0.016950000077486038
0.39,0.93,0.0063749998807907104,0.013325000181794167
0.39,0.9400000000000001,0.007375000044703484,0.013925000093877316
0.39,0.9500000000000001,0.012374999932944775,0.02044999971985817
0.39,0.96,0.008975000120699406,0.015575000084936619
0.39,0.97,0.01197499968111515,0.01720000058412552
0.39,0.98,0.009549999609589577,0.015949999913573265
0.39,0.99,0.011599999852478504,0.016349999234080315
0.4,0.0,1.0,0.0
0.4,0.01,0.0,0.0
0.4,0.02,0.0,0.0
0.4,0.03,0.0,0.0
0.4,0.04,0.0,0.0
0.4,0.05,0.0,0.0
0.4,0.06,0.0,0.0
0.4,0.07,0.0001250000059371814,0.0003000000142492354
0.4,0.08,0.0001250000059371814,0.0002749999985098839
0.4,0.09,0.0,0.0
0.4,0.1,0.0001250000059371814,0.0003000000142492354
0.4,0.11,0.00022499999613501132,0.0006750000175088644
0.4,0.12,0.0001250000059371814,0.0003000000142492354
0.4,0.13,0.0,0.0
0.4,0.14,0.0001250000059371814,0.0003000000142492354
0.4,0.15,0.000375000003259629,0.0005499999970197678
0.4,0.16,9.999999747378752e-05,0.00019999999494757503
0.4,0.17,0.0005249999812804163,0.0012000000569969416
0.4,0.18,0.0003499999875202775,0.0007999999797903001
0.4,0.19,0.0012000000569969416,0.00279999990016222
0.4,0.2,0.0009500000160187483,0.002050000010058284
0.4,0.21,0.00047500000800937414,0.0010999999940395355
0.4,0.22,0.000375000003259629,0.0008750000270083547
0.4,0.23,0.0008249999955296516,0.0019000000320374966
0.4,0.24,0.0011500000255182385,0.0023499999660998583
0.4,0.25,0.0015249999705702066,0.0031500000040978193
0.4,0.26,0.0019000000320374966,0.00419999985024333
0.4,0.27,0.0023250000085681677,0.004925000015646219
0.4,0.28,0.0022499999031424522,0.004399999976158142
0.4,0.29,0.0021250001154839993,0.0048500001430511475
0.4,0.3,0.001825000043027103,0.004174999892711639
0.4,0.31,0.002050000010058284,0.004399999976158142
0.4,0.32,0.0027749999426305294,0.005975000094622374
0.4,0.33,0.0024250000715255737,0.004999999888241291
0.4,0.34,0.0027749999426305294,0.006300000008195639
0.4,0.35000000000000003,0.0025500000920146704,0.005249999929219484
0.4,0.36,0.002749999985098839,0.006099999882280827
0.4,0.37,0.003074999898672104,0.006949999835342169
0.4,0.38,0.004050000105053186,0.008750000037252903
0.4,0.39,0.005024999845772982,0.009224999696016312
0.4,0.4,0.0044999998062849045,0.00917499978095293
0.4,0.41000000000000003,0.004025000147521496,0.008799999952316284
0.4,0.42,0.0048500001430511475,0.010250000283122063
0.4,0.43,0.0029750000685453415,0.006924999877810478
0.4,0.44,0.0052999998442828655,0.010950000025331974
0.4,0.45,0.007849999703466892,0.014925000257790089
0.4,0.46,0.004925000015646219,0.010700000450015068
0.4,0.47000000000000003,0.005524999927729368,0.011575000360608101
0.4,0.48,0.005549999885261059,0.012000000104308128
0.4,0.49,0.005200000014156103,0.010700000450015068
0.4,0.5,0.004925000015646219,0.011099999770522118
0.4,0.51,0.00494999997317791,0.010850000195205212
0.4,0.52,0.007550000213086605,0.015025000087916851
0.4,0.53,0.0049749999307096004,0.010350000113248825
0.4,0.54,0.005900000222027302,0.013325000181794167
0.4,0.55,0.008024999871850014,0.015724999830126762
0.4,0.56,0.0062500000931322575,0.012775000184774399
0.4,0.5700000000000001,0.006899999920278788,0.01497500017285347
0.4,0.58,0.005425000097602606,0.011424999684095383
0.4,0.59,0.008624999783933163,0.018124999478459358
0.4,0.6,0.005824999883770943,0.012149999849498272
0.4,0.61,0.006000000052154064,0.012849999591708183
0.4,0.62,0.007000000216066837,0.01497500017285347
0.4,0.63,0.009399999864399433,0.01977499946951866
0.4,0.64,0.005425000097602606,0.011950000189244747
0.4,0.65,0.008724999614059925,0.017899999395012856
0.4,0.66,0.007375000044703484,0.015824999660253525
0.4,0.67,0.0071000000461936,0.01510000042617321
0.4,0.68,0.0064500002190470695,0.014299999922513962
0.4,0.6900000000000001,0.008500000461935997,0.01795000024139881
0.4,0.7000000000000001,0.007375000044703484,0.015724999830126762
0.4,0.71,0.008799999952316284,0.018525000661611557
0.4,0.72,0.00912499986588955,0.017500000074505806
0.4,0.73,0.008325000293552876,0.016474999487400055
0.4,0.74,0.005049999803304672,0.01080000028014183
0.4,0.75,0.007300000172108412,0.014449999667704105
0.4,0.76,0.00570000009611249,0.013050000183284283
0.4,0.77,0.007325000129640102,0.014999999664723873
0.4,0.78,0.00774999987334013,0.015799999237060547
0.4,0.79,0.011850000359117985,0.023225000128149986
0.4,0.8,0.008674999698996544,0.018124999478459358
0.4,0.81,0.008574999868869781,0.01720000058412552
0.4,0.8200000000000001,0.00860000029206276,0.017799999564886093
0.4,0.8300000000000001,0.0065750000067055225,0.014650000259280205
0.4,0.84,0.014475000090897083,0.022099999710917473
0.4,0.85,0.010425000451505184,0.018425000831484795
0.4,0.86,0.006725000217556953,0.01412499975413084
0.4,0.87,0.008100000210106373,0.015599999576807022
0.4,0.88,0.008975000120699406,0.017224999144673347
0.4,0.89,0.008074999786913395,0.015300000086426735
0.4,0.9,0.011749999597668648,0.020275000482797623
0.4,0.91,0.008475000038743019,0.015075000002980232
0.4,0.92,0.006674999836832285,0.013225000351667404
0.4,0.93,0.0101500004529953,0.018975000828504562
0.4,0.9400000000000001,0.008849999867379665,0.01587500050663948
0.4,0.9500000000000001,0.011274999938905239,0.02019999921321869
0.4,0.96,0.007375000044703484,0.013375000096857548
0.4,0.97,0.017400000244379044,0.019899999722838402
0.4,0.98,0.007625000085681677,0.014024999924004078
0.4,0.99,0.010950000025331974,0.015799999237060547
0.41000000000000003,0.0,1.0,0.0
0.41000000000000003,0.01,0.0,0.0
0.41000000000000003,0.02,0.0,0.0
0.41000000000000003,0.03,9.999999747378752e-05,0.00019999999494757503
0.41000000000000003,0.04,0.0,0.0
0.41000000000000003,0.05,0.0,0.0
0.41000000000000003,0.06,0.0,0.0
0.41000000000000003,0.07,0.0,0.0
0.41000000000000003,0.08,0.0,0.0
0.41000000000000003,0.09,0.0001250000059371814,0.0003000000142492354
0.41000000000000003,0.1,0.0,0.0
0.41000000000000003,0.11,0.0,0.0
0.41000000000000003,0.12,0.0001500000071246177,0.0002500000118743628
0.41000000000000003,0.13,0.0,0.0
0.41000000000000003,0.14,0.0,0.0
0.41000000000000003,0.15,0.0,0.0
0.41000000000000003,0.16,0.00039999998989515007,0.0008500000112690032
0.41000000000000003,0.17,0.0,0.0
0.41000000000000003,0.18,0.0002500000118743628,0.0006000000284984708
0.41000000000000003,0.19,0.0008249999955296516,0.0019000000320374966
0.41000000000000003,0.2,0.000375000003259629,0.0008999999845400453
0.41000000000000003,0.21,0.0005750000127591193,0.0013000000035390258
0.41000000000000003,0.22,0.0006500000017695129,0.0013000000035390258
0.41000000000000003,0.23,0.000375000003259629,0.0008999999845400453
0.41000000000000003,0.24,0.0014750000555068254,0.0030499999411404133
0.41000000000000003,0.25,0.0007249999907799065,0.0017000000225380063
0.41000000000000003,0.26,0.0016250000335276127,0.0032500000670552254
0.41000000000000003,0.27,0.0019749999046325684,0.004350000061094761
0.41000000000000003,0.28,0.001550000044517219,0.0033499998971819878
0.41000000000000003,0.29,0.0022249999456107616,0.00494999997317791
0.41000000000000003,0.3,0.0023499999660998583,0.005549999885261059
0.41000000000000003,0.31,0.002400000113993883,0.0051750000566244125
0.41000000000000003,0.32,0.0017000000225380063,0.003800000064074993
0.41000000000000003,0.33,0.0029249999206513166,0.006599999964237213
0.41000000000000003,0.34,0.0018500000005587935,0.004050000105053186
0.41000000000000003,0.35000000000000003,0.0026000000070780516,0.005400000140070915
0.41000000000000003,0.36,0.0034000000450760126,0.007424999959766865
0.41000000000000003,0.37,0.003000000026077032,0.0064500002190470695
0.41000000000000003,0.38,0.003375000087544322,0.007149999961256981
0.41000000000000003,0.39,0.003375000087544322,0.006899999920278788
0.41000000000000003,0.4,0.0035749999806284904,0.007799999788403511
0.41000000000000003,0.41000000000000003,0.0036750000435858965,0.008449999615550041
0.41000000000000003,0.42,0.004650000017136335,0.009600000455975533
0.41000000000000003,0.43,0.006525000091642141,0.011725000105798244
0.41000000000000003,0.44,0.004774999804794788,0.010125000029802322
0.41000000000000003,0.45,0.004424999933689833,0.008899999782443047
0.41000000000000003,0.46,0.0044999998062849045,0.00925000011920929
0.41000000000000003,0.47000000000000003,0.005450000055134296,0.011874999850988388
0.41000000000000003,0.48,0.00559999980032444,0.012075000442564487
0.41000000000000003,0.49,0.006649999879300594,0.0142000000923872
0.41000000000000003,0.5,0.0043750000186264515,0.009549999609589577
0.41000000000000003,0.51,0.005249999929219484,0.012024999596178532
0.41000000000000003,0.52,0.005824999883770943,0.012500000186264515
0.41000000000000003,0.53,0.0052999998442828655,0.01192499976605177
0.41000000000000003,0.54,0.007325000129640102,0.015525000169873238
0.41000000000000003,0.55,0.007575000170618296,0.01549999974668026
0.41000000000000003,0.56,0.005874999798834324,0.013199999928474426
0.41000000000000003,0.5700000000000001,0.006049999967217445,0.013024999760091305
0.41000000000000003,0.58,0.007224999833852053,0.015449999831616879
0.41000000000000003,0.59,0.006800000090152025,0.013749999925494194
0.41000000000000003,0.6,0.006275000050663948,0.013875000178813934
0.41000000000000003,0.61,0.0052999998442828655,0.011575000360608101
0.41000000000000003,0.62,0.006899999920278788,0.014499999582767487
0.41000000000000003,0.63,0.00925000011920929,0.01942499913275242
0.41000000000000003,0.64,0.006825000047683716,0.014925000257790089
0.41000000000000003,0.65,0.009674999862909317,0.017750000581145287
0.41000000000000003,0.66,0.005625000223517418,0.011749999597668648
0.41000000000000003,0.67,0.010499999858438969,0.02095000073313713
0.41000000000000003,0.68,0.007075000088661909,0.014349999837577343
0.41000000000000003,0.6900000000000001,0.00570000009611249,0.011749999597668648
0.41000000000000003,0.7000000000000001,0.007524999789893627,0.016225000843405724
0.41000000000000003,0.71,0.00787500012665987,0.01590000092983246
0.41000000000000003,0.72,0.0065750000067055225,0.014050000347197056
0.41000000000000003,0.73,0.011025000363588333,0.02122499980032444
0.41000000000000003,0.74,0.0070500001311302185,0.015200000256299973
0.41000000000000003,0.75,0.007925000041723251,0.015549999661743641
0.41000000000000003,0.76,0.006775000132620335,0.014674999751150608
0.41000000000000003,0.77,0.008050000295042992,0.01717500016093254
0.41000000000000003,0.78,0.008024999871850014,0.016349999234080315
0.41000000000000003,0.79,0.007799999788403511,0.016349999234080315
0.41000000000000003,0.8,0.007224999833852053,0.015650000423192978
0.41000000000000003,0.81,0.010499999858438969,0.019200000911951065
0.41000000000000003,0.8200000000000001,0.007849999703466892,0.015975000336766243
0.41000000000000003,0.8300000000000001,0.01054999977350235,0.01899999938905239
0.41000000000000003,0.84,0.008925000205636024,0.01807500049471855
0.41000000000000003,0.85,0.00634999992325902,0.012550000101327896
0.41000000000000003,0.86,0.008550000376999378,0.016174999997019768
0.41000000000000003,0.87,0.010824999772012234,0.01977499946951866
0.41000000000000003,0.88,0.008825000375509262,0.016474999487400055
0.41000000000000003,0.89,0.007400000002235174,0.015799999237060547
0.41000000000000003,0.9,0.010174999944865704,0.01954999938607216
0.41000000000000003,0.91,0.006324999965727329,0.01205000001937151
0.41000000000000003,0.92,0.010999999940395355,0.021674999967217445
0.41000000000000003,0.93,0.00977499969303608,0.01720000058412552
0.41000000000000003,0.9400000000000001,0.00865000020712614,0.016249999403953552
0.41000000000000003,0.9500000000000001,0.006725000217556953,0.013175000436604023
0.41000000000000003,0.96,0.009025000035762787,0.015575000084936619
0.41000000000000003,0.97,0.005750000011175871,0.011274999938905239
0.41000000000000003,0.98,0.013574999757111073,0.020500000566244125
0.41000000000000003,0.99,0.010999999940395355,0.017349999397993088
0.42,0.0,1.0,0.0
0.42,0.01,0.0,0.0
0.42,0.02,0.0,0.0
0.42,0.03,0.0,0.0
0.42,0.04,0.0,0.0
0.42,0.05,0.0,0.0
0.42,0.06,0.0,0.0
0.42,0.07,0.0,0.0
0.42,0.08,9.999999747378752e-05,0.00019999999494757503
0.42,0.09,0.0,0.0
0.42,0.1,0.0,0.0
0.42,0.11,0.0,0.0
0.42,0.12,0.0001250000059371814,0.0003000000142492354
0.42,0.13,0.0001250000059371814,0.0003000000142492354
0.42,0.14,0.0001250000059371814,0.0003000000142492354
0.42,0.15,0.0005000000237487257,0.0012000000569969416
0.42,0.16,0.0002500000118743628,0.0006000000284984708
0.42,0.17,0.0006000000284984708,0.0011500000255182385
0.42,0.18,0.00022499999613501132,0.0005000000237487257
0.42,0.19,0.0007249999907799065,0.0017000000225380063
0.42,0.2,0.0007750000222586095,0.0017000000225380063
0.42,0.21,0.0002500000118743628,0.0006000000284984708
0.42,0.22,0.0009250000002793968,0.0018500000005587935
0.42,0.23,0.0008999999845400453,0.0019749999046325684
0.42,0.24,0.0008999999845400453,0.002050000010058284
0.42,0.25,0.0013500000350177288,0.003000000026077032
0.42,0.26,0.001550000044517219,0.0035749999806284904
0.42,0.27,0.0017750000115484,0.0038499999791383743
0.42,0.28,0.000699999975040555,0.001825000043027103
0.42,0.29,0.001075000036507845,0.0026000000070780516
0.42,0.3,0.0019000000320374966,0.003800000064074993
0.42,0.31,0.001500000013038516,0.0033499998971819878
0.42,0.32,0.003425000002607703,0.007550000213086605
0.42,0.33,0.002675000112503767,0.005900000222027302
0.42,0.34,0.0022750000935047865,0.005274999886751175
0.42,0.35000000000000003,0.0012250000145286322,0.0027000000700354576
0.42,0.36,0.0022499999031424522,0.0051750000566244125
0.42,0.37,0.0031999999191612005,0.006949999835342169
0.42,0.38,0.0031250000465661287,0.0064500002190470695
0.42,0.39,0.0028750000055879354,0.006750000175088644
0.42,0.4,0.007025000173598528,0.009549999609589577
0.42,0.41000000000000003,0.0032999999821186066,0.007799999788403511
0.42,0.42,0.0024999999441206455,0.005849999841302633
0.42,0.43,0.004000000189989805,0.009050000458955765
0.42,0.44,0.0035749999806284904,0.008024999871850014
0.42,0.45,0.005350000225007534,0.011800000444054604
0.42,0.46,0.005224999971687794,0.011675000190734863
0.42,0.47000000000000003,0.004224999807775021,0.008875000290572643
0.42,0.48,0.00559999980032444,0.012000000104308128
0.42,0.49,0.005350000225007534,0.012075000442564487
0.42,0.5,0.006049999967217445,0.01334999967366457
0.42,0.51,0.005274999886751175,0.011599999852478504
0.42,0.52,0.005125000141561031,0.01140000019222498
0.42,0.53,0.00712500000372529,0.01497500017285347
0.42,0.54,0.006649999879300594,0.012900000438094139
0.42,0.55,0.005975000094622374,0.012450000271201134
0.42,0.56,0.006275000050663948,0.013650000095367432
0.42,0.5700000000000001,0.006599999964237213,0.014499999582767487
0.42,0.58,0.006674999836832285,0.013949999585747719
0.42,0.59,0.0076500000432133675,0.016574999317526817
0.42,0.6,0.007000000216066837,0.014624999836087227
0.42,0.61,0.006000000052154064,0.013199999928474426
0.42,0.62,0.007499999832361937,0.014925000257790089
0.42,0.63,0.007025000173598528,0.015324999578297138
0.42,0.64,0.007625000085681677,0.015599999576807022
0.42,0.65,0.006649999879300594,0.013325000181794167
0.42,0.66,0.009449999779462814,0.01887499913573265
0.42,0.67,0.007275000214576721,0.015200000256299973
0.42,0.68,0.006725000217556953,0.013849999755620956
0.42,0.6900000000000001,0.009224999696016312,0.01807500049471855
0.42,0.7000000000000001,0.0071000000461936,0.015824999660253525
0.42,0.71,0.007199999876320362,0.01614999957382679
0.42,0.72,0.009224999696016312,0.019050000235438347
0.42,0.73,0.008849999867379665,0.01810000091791153
0.42,0.74,0.009050000458955765,0.01860000006854534
0.42,0.75,0.008975000120699406,0.017550000920891762
0.42,0.76,0.00787500012665987,0.016349999234080315
0.42,0.77,0.007925000041723251,0.016300000250339508
0.42,0.78,0.007675000000745058,0.01575000025331974
0.42,0.79,0.007524999789893627,0.015449999831616879
0.42,0.8,0.007275000214576721,0.016075000166893005
0.42,0.81,0.008550000376999378,0.01875000074505806
0.42,0.8200000000000001,0.008200000040233135,0.017149999737739563
0.42,0.8300000000000001,0.007149999961256981,0.014800000004470348
0.42,0.84,0.009700000286102295,0.019574999809265137
0.42,0.85,0.0085249999538064,0.01652500033378601
0.42,0.86,0.009224999696016312,0.01889999955892563
0.42,0.87,0.007925000041723251,0.016300000250339508
0.42,0.88,0.01075000036507845,0.018924999982118607
0.42,0.89,0.010774999856948853,0.019375000149011612
0.42,0.9,0.008700000122189522,0.015975000336766243
0.42,0.91,0.00930000003427267,0.017224999144673347
0.42,0.92,0.009875000454485416,0.016824999824166298
0.42,0.93,0.007325000129640102,0.014375000260770321
0.42,0.9400000000000001,0.007625000085681677,0.013899999670684338
0.42,0.9500000000000001,0.008299999870359898,0.015224999748170376
0.42,0.96,0.01889999955892563,0.024274999275803566
0.42,0.97,0.00774999987334013,0.014074999839067459
0.42,0.98,0.00774999987334013,0.01472499966621399
0.42,0.99,0.017999999225139618,0.02527499943971634
0.43,0.0,1.0,0.0
0.43,0.01,0.0,0.0
0.43,0.02,0.0,0.0
0.43,0.03,0.0,0.0
0.43,0.04,0.0,0.0
0.43,0.05,0.0,0.0
0.43,0.06,0.0,0.0
0.43,0.07,0.0,0.0
0.43,0.08,0.0,0.0
0.43,0.09,0.0,0.0
0.43,0.1,9.999999747378752e-05,0.00019999999494757503
0.43,0.11,0.0001250000059371814,0.0003000000142492354
0.43,0.12,0.0001250000059371814,0.0003000000142492354
0.43,0.13,0.0001250000059371814,0.0003000000142492354
0.43,0.14,0.0,0.0
0.43,0.15,0.0,0.0
0.43,0.16,0.000375000003259629,0.000750000006519258
0.43,0.17,0.00047500000800937414,0.0010999999940395355
0.43,0.18,0.0,0.0
0.43,0.19,0.000375000003259629,0.000750000006519258
0.43,0.2,0.0005000000237487257,0.0012000000569969416
0.43,0.21,0.0009749999735504389,0.0017999999690800905
0.43,0.22,0.0005750000127591193,0.0013000000035390258
0.43,0.23,0.0007750000222586095,0.0017000000225380063
0.43,0.24,0.0008249999955296516,0.0019000000320374966
0.43,0.25,0.0008249999955296516,0.0019000000320374966
0.43,0.26,0.0005000000237487257,0.0012000000569969416
0.43,0.27,0.0009250000002793968,0.0019000000320374966
0.43,0.28,0.001500000013038516,0.0034000000450760126
0.43,0.29,0.0012750000460073352,0.002575000049546361
0.43,0.3,0.0021750000305473804,0.004900000058114529
0.43,0.31,0.0016749999485909939,0.0035000001080334187
0.43,0.32,0.002749999985098839,0.006025000009685755
0.43,0.33,0.002199999988079071,0.004625000059604645
0.43,0.34,0.0029249999206513166,0.00647500017657876
0.43,0.35000000000000003,0.002025000052526593,0.004424999933689833
0.43,0.36,0.0030499999411404133,0.006825000047683716
0.43,0.37,0.002624999964609742,0.005950000137090683
0.43,0.38,0.0036249998956918716,0.007899999618530273
0.43,0.39,0.00317499996162951,0.00774999987334013
0.43,0.4,0.0031500000040978193,0.007149999961256981
0.43,0.41000000000000003,0.003975000232458115,0.00865000020712614
